AIRLINE,AIRLINE_P,DEST_AIRPORT,DEST_AIRPORT_P,Delays,YEAR,MONTH,Flight_Status
YV,12,SAT,98,175.0,2018,11,Delayed
YV,12,OKC,80,54.0,2018,11,Delayed
YV,12,AUS,7,60.0,2018,11,Delayed
YV,12,RIC,94,26.0,2018,11,Normal
YV,12,ATL,6,54.0,2018,11,Delayed
YV,12,DSM,33,64.0,2018,11,Delayed
MQ,7,ORD,83,85.0,2018,11,Delayed
YX,13,LGA,63,76.0,2018,11,Delayed
YX,13,LGA,63,31.0,2018,11,Normal
EV,5,ABQ,0,57.0,2018,11,Normal
EV,5,HRL,48,35.0,2018,11,Normal
AA,1,DFW,31,69.0,2018,11,Delayed
DL,4,ATL,6,129.0,2018,11,Delayed
YV,12,OKC,80,25.0,2018,11,Normal
YV,12,COS,24,97.0,2018,11,Delayed
YV,12,TUS,114,46.0,2018,11,Delayed
YV,12,HRL,48,42.0,2018,11,Normal
YV,12,ELP,37,30.0,2018,11,Normal
YV,12,LIT,64,42.0,2018,11,Delayed
YV,12,LIT,64,240.0,2018,11,Delayed
YV,12,CLT,22,102.0,2018,11,Delayed
YV,12,PSP,91,275.0,2018,11,Delayed
YV,12,PHX,88,172.0,2018,11,Delayed
YV,12,PHX,88,18.0,2018,11,Normal
MQ,7,ORD,83,104.0,2018,11,Delayed
EV,5,LCH,60,54.0,2018,11,Delayed
EV,5,BHM,9,71.0,2018,11,Delayed
EV,5,BRO,13,193.0,2018,11,Delayed
EV,5,LRD,65,84.0,2018,11,Delayed
EV,5,PNS,90,18.0,2018,11,Normal
EV,5,SHV,104,130.0,2018,11,Delayed
EV,5,CRP,25,105.0,2018,11,Delayed
EV,5,MOB,74,47.0,2018,11,Normal
EV,5,GPT,40,46.0,2018,11,Normal
EV,5,HOB,47,33.0,2018,11,Normal
EV,5,MFE,70,28.0,2018,11,Normal
EV,5,MLU,73,244.0,2018,11,Delayed
EV,5,VPS,116,48.0,2018,11,Normal
EV,5,ECP,35,70.0,2018,11,Delayed
EV,5,SAV,99,154.0,2018,11,Delayed
EV,5,AMA,3,352.0,2018,11,Delayed
EV,5,TUL,113,95.0,2018,11,Delayed
EV,5,BRO,13,54.0,2018,11,Normal
EV,5,VPS,116,47.0,2018,11,Normal
EV,5,MFE,70,281.0,2018,11,Delayed
EV,5,LEX,61,109.0,2018,11,Delayed
AS,2,SEA,101,31.0,2018,11,Normal
NK,8,MSY,76,21.0,2018,11,Normal
OO,10,MSP,75,29.0,2018,11,Normal
OO,10,LGA,63,85.0,2018,11,Delayed
OO,10,SLC,107,87.0,2018,11,Delayed
OO,10,MAF,66,264.0,2018,11,Delayed
OO,10,BHM,9,44.0,2018,11,Normal
OO,10,CLT,22,26.0,2018,11,Normal
OO,10,BTR,14,134.0,2018,11,Delayed
OO,10,HSV,49,222.0,2018,11,Delayed
YX,13,PIT,89,78.0,2018,11,Delayed
YX,13,RDU,93,40.0,2018,11,Normal
YX,13,ICT,51,167.0,2018,11,Delayed
YX,13,ATL,6,176.0,2018,11,Delayed
YX,13,GRR,42,60.0,2018,11,Delayed
YX,13,CMH,23,53.0,2018,11,Delayed
YX,13,SDF,100,30.0,2018,11,Normal
YX,13,RDU,93,34.0,2018,11,Normal
YX,13,JAX,55,40.0,2018,11,Normal
YX,13,ELP,37,82.0,2018,11,Delayed
YX,13,OKC,80,214.0,2018,11,Delayed
YX,13,MAF,66,97.0,2018,11,Delayed
YX,13,MEM,69,323.0,2018,11,Delayed
YX,13,ICT,51,59.0,2018,11,Delayed
AA,1,MIA,71,154.0,2018,11,Delayed
AA,1,CLT,22,59.0,2018,11,Delayed
YX,13,ATL,6,138.0,2018,11,Delayed
EV,5,BRO,13,34.0,2018,11,Normal
EV,5,BTR,14,170.0,2018,11,Delayed
EV,5,GRK,41,18.0,2018,11,Normal
EV,5,MOB,74,30.0,2018,11,Normal
EV,5,LFT,62,119.0,2018,11,Delayed
EV,5,GRK,41,17.0,2018,11,Normal
EV,5,CLL,21,52.0,2018,11,Delayed
EV,5,LIT,64,91.0,2018,11,Delayed
EV,5,JAN,54,15.0,2018,11,Normal
EV,5,LRD,65,24.0,2018,11,Normal
EV,5,MOB,74,234.0,2018,11,Delayed
EV,5,ICT,51,143.0,2018,11,Delayed
EV,5,CLL,21,349.0,2018,11,Delayed
EV,5,PNS,90,239.0,2018,11,Delayed
EV,5,JAN,54,404.0,2018,11,Delayed
EV,5,LFT,62,58.0,2018,11,Delayed
EV,5,STL,110,186.0,2018,11,Delayed
EV,5,BTR,14,99.0,2018,11,Delayed
EV,5,LRD,65,331.0,2018,11,Delayed
EV,5,MCI,67,15.0,2018,11,Normal
EV,5,IND,52,59.0,2018,11,Delayed
EV,5,LCH,60,284.0,2018,11,Delayed
EV,5,MEM,69,33.0,2018,11,Normal
EV,5,GPT,40,41.0,2018,11,Normal
YV,12,TUL,113,42.0,2018,11,Delayed
YV,12,MSP,75,27.0,2018,11,Normal
YV,12,DFW,31,28.0,2018,11,Normal
YV,12,RIC,94,150.0,2018,11,Delayed
YV,12,GSP,43,38.0,2018,11,Delayed
YV,12,JAX,55,27.0,2018,11,Normal
YV,12,CVG,27,95.0,2018,11,Delayed
YV,12,CLT,22,75.0,2018,11,Delayed
YV,12,DFW,31,29.0,2018,11,Normal
YV,12,CLE,20,83.0,2018,11,Delayed
YV,12,CLE,20,45.0,2018,11,Delayed
YV,12,OKC,80,78.0,2018,11,Delayed
YV,12,ATL,6,23.0,2018,11,Normal
YV,12,OKC,80,73.0,2018,11,Delayed
YV,12,DFW,31,40.0,2018,11,Normal
YV,12,ELP,37,122.0,2018,11,Delayed
YV,12,MAF,66,37.0,2018,11,Normal
YV,12,CLT,22,63.0,2018,11,Delayed
YV,12,HRL,48,16.0,2018,11,Normal
YV,12,ABQ,0,122.0,2018,11,Delayed
YV,12,ABQ,0,72.0,2018,11,Delayed
YV,12,MKE,72,15.0,2018,11,Normal
YV,12,DFW,31,41.0,2018,11,Normal
YV,12,CRP,25,86.0,2018,11,Delayed
YV,12,MSY,76,19.0,2018,11,Normal
YV,12,DFW,31,71.0,2018,11,Normal
YV,12,MSP,75,23.0,2018,11,Normal
YV,12,MAF,66,39.0,2018,11,Delayed
YV,12,CHS,19,126.0,2018,11,Delayed
YV,12,MFE,70,82.0,2018,11,Delayed
EV,5,CRP,25,212.0,2018,11,Delayed
EV,5,MEM,69,164.0,2018,11,Delayed
EV,5,LBB,59,22.0,2018,11,Normal
EV,5,LIT,64,191.0,2018,11,Delayed
EV,5,SHV,104,171.0,2018,11,Delayed
EV,5,CAE,17,131.0,2018,11,Delayed
NK,8,DEN,30,213.0,2018,11,Delayed
AA,1,MIA,71,53.0,2018,11,Delayed
AA,1,DFW,31,26.0,2018,11,Normal
AA,1,MIA,71,18.0,2018,11,Normal
UA,11,TUS,114,121.0,2018,11,Delayed
UA,11,SAN,97,92.0,2018,11,Delayed
UA,11,ORD,83,319.0,2018,11,Delayed
UA,11,ORD,83,24.0,2018,11,Normal
UA,11,ORD,83,76.0,2018,11,Delayed
UA,11,DFW,31,41.0,2018,11,Normal
UA,11,LGA,63,62.0,2018,11,Delayed
UA,11,MSY,76,369.0,2018,11,Delayed
UA,11,BOS,12,22.0,2018,11,Normal
UA,11,SFO,102,99.0,2018,11,Delayed
UA,11,MIA,71,156.0,2018,11,Delayed
UA,11,DCA,29,130.0,2018,11,Delayed
UA,11,SNA,109,54.0,2018,11,Delayed
UA,11,SAN,97,48.0,2018,11,Delayed
UA,11,PDX,86,162.0,2018,11,Delayed
UA,11,SFO,102,131.0,2018,11,Delayed
UA,11,SFO,102,96.0,2018,11,Delayed
UA,11,PHX,88,186.0,2018,11,Delayed
UA,11,TPA,112,48.0,2018,11,Delayed
UA,11,LAS,57,44.0,2018,11,Delayed
UA,11,MSY,76,187.0,2018,11,Delayed
UA,11,ELP,37,161.0,2018,11,Delayed
UA,11,SFO,102,116.0,2018,11,Delayed
UA,11,DEN,30,38.0,2018,11,Normal
UA,11,PHL,87,141.0,2018,11,Delayed
UA,11,RSW,96,47.0,2018,11,Normal
UA,11,RSW,96,61.0,2018,11,Delayed
UA,11,BWI,15,54.0,2018,11,Delayed
UA,11,RDU,93,113.0,2018,11,Delayed
UA,11,SAT,98,15.0,2018,11,Normal
UA,11,SFO,102,89.0,2018,11,Delayed
UA,11,AUS,7,38.0,2018,11,Normal
UA,11,SJU,106,52.0,2018,11,Delayed
UA,11,LGA,63,59.0,2018,11,Delayed
UA,11,SAT,98,44.0,2018,11,Delayed
UA,11,LAX,58,132.0,2018,11,Delayed
UA,11,AUS,7,107.0,2018,11,Delayed
UA,11,MCO,68,70.0,2018,11,Delayed
UA,11,IAD,50,55.0,2018,11,Normal
UA,11,ORD,83,43.0,2018,11,Normal
UA,11,EWR,38,187.0,2018,11,Delayed
UA,11,SAT,98,16.0,2018,11,Normal
UA,11,BNA,10,128.0,2018,11,Delayed
UA,11,IAD,50,149.0,2018,11,Delayed
UA,11,MIA,71,18.0,2018,11,Normal
UA,11,BOS,12,72.0,2018,11,Delayed
UA,11,TPA,112,45.0,2018,11,Normal
UA,11,EWR,38,223.0,2018,11,Delayed
UA,11,DEN,30,215.0,2018,11,Delayed
UA,11,EWR,38,89.0,2018,11,Delayed
UA,11,MCO,68,35.0,2018,11,Normal
UA,11,EWR,38,185.0,2018,11,Delayed
UA,11,FLL,39,24.0,2018,11,Normal
UA,11,LGA,63,25.0,2018,11,Normal
UA,11,AUS,7,18.0,2018,11,Normal
UA,11,EWR,38,231.0,2018,11,Delayed
UA,11,SEA,101,66.0,2018,11,Delayed
UA,11,SFO,102,77.0,2018,11,Delayed
UA,11,MSY,76,241.0,2018,11,Delayed
UA,11,MSY,76,34.0,2018,11,Normal
UA,11,AUS,7,222.0,2018,11,Delayed
UA,11,HNL,46,27.0,2018,11,Normal
EV,5,HRL,48,17.0,2018,11,Normal
EV,5,LBB,59,259.0,2018,11,Delayed
AA,1,MIA,71,46.0,2018,11,Delayed
UA,11,SFO,102,94.0,2018,11,Delayed
UA,11,SLC,107,116.0,2018,11,Delayed
UA,11,DFW,31,105.0,2018,11,Delayed
UA,11,LAS,57,75.0,2018,11,Delayed
UA,11,MIA,71,117.0,2018,11,Delayed
UA,11,LAX,58,21.0,2018,11,Normal
UA,11,PDX,86,38.0,2018,11,Normal
UA,11,AUS,7,73.0,2018,11,Delayed
UA,11,BWI,15,76.0,2018,11,Delayed
UA,11,DEN,30,124.0,2018,11,Delayed
UA,11,RSW,96,99.0,2018,11,Delayed
UA,11,BOS,12,315.0,2018,11,Delayed
UA,11,LAX,58,153.0,2018,11,Delayed
UA,11,DCA,29,105.0,2018,11,Delayed
UA,11,EWR,38,127.0,2018,11,Delayed
UA,11,CLE,20,69.0,2018,11,Delayed
UA,11,SAT,98,48.0,2018,11,Delayed
UA,11,DEN,30,52.0,2018,11,Delayed
UA,11,MSY,76,35.0,2018,11,Normal
UA,11,HNL,46,115.0,2018,11,Delayed
YV,12,ELP,37,53.0,2018,11,Delayed
YV,12,CRP,25,25.0,2018,11,Normal
YV,12,MIA,71,59.0,2018,11,Delayed
YV,12,DAY,28,1564.0,2018,11,Delayed
YV,12,STL,110,60.0,2018,11,Delayed
EV,5,BRO,13,24.0,2018,11,Normal
EV,5,LRD,65,177.0,2018,11,Delayed
EV,5,PNS,90,49.0,2018,11,Normal
NK,8,SAN,97,47.0,2018,11,Delayed
OO,10,SLC,107,392.0,2018,11,Delayed
OO,10,TUS,114,63.0,2018,11,Delayed
YX,13,SAT,98,39.0,2018,11,Delayed
YX,13,ICT,51,24.0,2018,11,Normal
YX,13,ATL,6,26.0,2018,11,Normal
YX,13,IND,52,20.0,2018,11,Normal
YX,13,ELP,37,28.0,2018,11,Normal
EV,5,JAN,54,27.0,2018,11,Normal
YV,12,ABQ,0,20.0,2018,11,Normal
YV,12,SLC,107,39.0,2018,11,Normal
YV,12,OKC,80,38.0,2018,11,Normal
YV,12,DFW,31,269.0,2018,11,Delayed
AA,1,DFW,31,51.0,2018,11,Delayed
NK,8,ORD,83,116.0,2018,11,Delayed
NK,8,ATL,6,40.0,2018,11,Delayed
YV,12,RNO,95,28.0,2018,11,Normal
YV,12,COS,24,47.0,2018,11,Normal
YV,12,ELP,37,44.0,2018,11,Delayed
YV,12,SAT,98,28.0,2018,11,Normal
YV,12,AUS,7,28.0,2018,11,Normal
AA,1,DFW,31,30.0,2018,11,Normal
AA,1,DFW,31,49.0,2018,11,Normal
NK,8,BWI,15,18.0,2018,11,Normal
AA,1,MIA,71,103.0,2018,11,Delayed
YV,12,SDF,100,26.0,2018,11,Normal
YV,12,HRL,48,16.0,2018,11,Normal
YV,12,COS,24,32.0,2018,11,Normal
YV,12,DCA,29,24.0,2018,11,Normal
YV,12,LIT,64,165.0,2018,11,Delayed
YV,12,ORF,84,92.0,2018,11,Delayed
YV,12,CHS,19,42.0,2018,11,Delayed
YV,12,RNO,95,32.0,2018,11,Normal
YV,12,OKC,80,20.0,2018,11,Normal
YV,12,PHX,88,164.0,2018,11,Delayed
YV,12,PHX,88,42.0,2018,11,Delayed
OO,10,BNA,10,66.0,2018,11,Delayed
UA,11,TUS,114,163.0,2018,11,Delayed
UA,11,MAF,66,53.0,2018,11,Normal
UA,11,SNA,109,88.0,2018,11,Delayed
UA,11,ORD,83,132.0,2018,11,Delayed
UA,11,SNA,109,63.0,2018,11,Delayed
UA,11,EWR,38,109.0,2018,11,Delayed
UA,11,DFW,31,22.0,2018,11,Normal
UA,11,SAT,98,119.0,2018,11,Delayed
UA,11,LAS,57,219.0,2018,11,Delayed
UA,11,MSY,76,146.0,2018,11,Delayed
UA,11,DEN,30,25.0,2018,11,Normal
UA,11,TPA,112,17.0,2018,11,Normal
UA,11,SAT,98,138.0,2018,11,Delayed
UA,11,SEA,101,40.0,2018,11,Delayed
UA,11,CLE,20,20.0,2018,11,Normal
UA,11,PHX,88,42.0,2018,11,Normal
UA,11,SAN,97,17.0,2018,11,Normal
UA,11,EWR,38,113.0,2018,11,Delayed
UA,11,AUS,7,465.0,2018,11,Delayed
UA,11,ORD,83,43.0,2018,11,Delayed
UA,11,SFO,102,85.0,2018,11,Delayed
UA,11,SEA,101,37.0,2018,11,Normal
UA,11,LAX,58,21.0,2018,11,Normal
UA,11,TPA,112,43.0,2018,11,Normal
UA,11,DEN,30,58.0,2018,11,Normal
UA,11,MCO,68,18.0,2018,11,Normal
UA,11,PHL,87,39.0,2018,11,Normal
UA,11,BOS,12,57.0,2018,11,Delayed
UA,11,DCA,29,196.0,2018,11,Delayed
UA,11,MCI,67,219.0,2018,11,Delayed
UA,11,OMA,81,203.0,2018,11,Delayed
UA,11,ORD,83,19.0,2018,11,Normal
UA,11,SAT,98,42.0,2018,11,Normal
UA,11,LAX,58,15.0,2018,11,Normal
UA,11,ORD,83,19.0,2018,11,Normal
UA,11,EWR,38,31.0,2018,11,Normal
UA,11,LAS,57,64.0,2018,11,Delayed
UA,11,LAS,57,172.0,2018,11,Delayed
EV,5,SGF,103,48.0,2018,11,Delayed
EV,5,LRD,65,44.0,2018,11,Delayed
EV,5,HOB,47,24.0,2018,11,Normal
EV,5,AMA,3,79.0,2018,11,Delayed
EV,5,MFE,70,17.0,2018,11,Normal
NK,8,MSY,76,141.0,2018,11,Delayed
YX,13,CMH,23,37.0,2018,11,Normal
YX,13,RDU,93,80.0,2018,11,Delayed
YX,13,PIT,89,125.0,2018,11,Delayed
YX,13,CMH,23,19.0,2018,11,Normal
YX,13,MCI,67,27.0,2018,11,Normal
YX,13,IND,52,54.0,2018,11,Delayed
YX,13,XNA,117,41.0,2018,11,Normal
YX,13,DFW,31,22.0,2018,11,Normal
YX,13,OKC,80,30.0,2018,11,Normal
YX,13,LFT,62,17.0,2018,11,Normal
YX,13,ICT,51,21.0,2018,11,Normal
AA,1,DFW,31,15.0,2018,11,Normal
EV,5,DAY,28,57.0,2018,11,Delayed
EV,5,CRP,25,24.0,2018,11,Normal
EV,5,GRK,41,34.0,2018,11,Normal
EV,5,AMA,3,20.0,2018,11,Normal
EV,5,HSV,49,202.0,2018,11,Delayed
EV,5,GRK,41,18.0,2018,11,Normal
EV,5,LIT,64,53.0,2018,11,Normal
EV,5,MLU,73,18.0,2018,11,Normal
EV,5,CRP,25,18.0,2018,11,Normal
EV,5,JAN,54,15.0,2018,11,Normal
EV,5,LRD,65,86.0,2018,11,Delayed
EV,5,MEM,69,42.0,2018,11,Normal
EV,5,GPT,40,42.0,2018,11,Normal
YV,12,RIC,94,411.0,2018,11,Delayed
YV,12,OKC,80,41.0,2018,11,Delayed
YV,12,MCI,67,19.0,2018,11,Normal
YV,12,DSM,33,48.0,2018,11,Normal
YV,12,DFW,31,41.0,2018,11,Normal
YV,12,DTW,34,46.0,2018,11,Delayed
YV,12,OKC,80,86.0,2018,11,Delayed
YV,12,DFW,31,47.0,2018,11,Normal
YV,12,ABQ,0,46.0,2018,11,Normal
YV,12,DFW,31,26.0,2018,11,Normal
YV,12,PNS,90,53.0,2018,11,Delayed
YV,12,TUL,113,143.0,2018,11,Delayed
YV,12,ABQ,0,87.0,2018,11,Delayed
YV,12,MKE,72,19.0,2018,11,Normal
YV,12,OKC,80,45.0,2018,11,Delayed
YV,12,MAF,66,444.0,2018,11,Delayed
YV,12,MAF,66,74.0,2018,11,Normal
YV,12,GSP,43,96.0,2018,11,Delayed
YV,12,DFW,31,56.0,2018,11,Normal
EV,5,AEX,1,18.0,2018,11,Normal
EV,5,LBB,59,103.0,2018,11,Delayed
EV,5,AMA,3,62.0,2018,11,Delayed
EV,5,ELP,37,49.0,2018,11,Normal
EV,5,LIT,64,22.0,2018,11,Normal
EV,5,CLL,21,19.0,2018,11,Normal
AA,1,DFW,31,23.0,2018,11,Normal
DL,4,ATL,6,48.0,2018,11,Delayed
NK,8,DTW,34,90.0,2018,11,Delayed
AA,1,CLT,22,101.0,2018,11,Delayed
AA,1,MIA,71,164.0,2018,11,Delayed
AA,1,MIA,71,94.0,2018,11,Delayed
YV,12,PHX,88,24.0,2018,11,Normal
UA,11,EWR,38,31.0,2018,11,Normal
UA,11,DCA,29,555.0,2018,11,Delayed
UA,11,PHL,87,121.0,2018,11,Delayed
UA,11,SEA,101,59.0,2018,11,Delayed
UA,11,FLL,39,290.0,2018,11,Delayed
UA,11,CLE,20,41.0,2018,11,Normal
UA,11,IAD,50,17.0,2018,11,Normal
UA,11,SAT,98,34.0,2018,11,Normal
UA,11,LGA,63,21.0,2018,11,Normal
UA,11,FLL,39,18.0,2018,11,Normal
UA,11,LAS,57,162.0,2018,11,Delayed
UA,11,EWR,38,18.0,2018,11,Normal
UA,11,DEN,30,48.0,2018,11,Normal
UA,11,SFO,102,29.0,2018,11,Normal
UA,11,MSY,76,67.0,2018,11,Delayed
9E,0,CVG,27,57.0,2018,11,Delayed
EV,5,MEM,69,24.0,2018,11,Normal
EV,5,LBB,59,33.0,2018,11,Normal
EV,5,AEX,1,36.0,2018,11,Normal
EV,5,LIT,64,63.0,2018,11,Delayed
EV,5,LBB,59,39.0,2018,11,Normal
EV,5,SHV,104,45.0,2018,11,Normal
AA,1,DFW,31,66.0,2018,11,Delayed
DL,4,ATL,6,83.0,2018,11,Delayed
DL,4,ATL,6,130.0,2018,11,Delayed
AA,1,DFW,31,72.0,2018,11,Delayed
AA,1,MIA,71,24.0,2018,11,Normal
AA,1,DFW,31,30.0,2018,11,Normal
AA,1,MIA,71,21.0,2018,11,Normal
UA,11,TUS,114,22.0,2018,11,Normal
UA,11,DEN,30,35.0,2018,11,Normal
UA,11,SMF,108,62.0,2018,11,Delayed
UA,11,SAN,97,78.0,2018,11,Delayed
UA,11,ORD,83,38.0,2018,11,Delayed
UA,11,MIA,71,23.0,2018,11,Normal
UA,11,DEN,30,90.0,2018,11,Delayed
UA,11,DFW,31,19.0,2018,11,Normal
UA,11,SAT,98,55.0,2018,11,Normal
UA,11,MCO,68,31.0,2018,11,Normal
UA,11,LAS,57,70.0,2018,11,Delayed
UA,11,FLL,39,26.0,2018,11,Normal
UA,11,MSY,76,44.0,2018,11,Normal
UA,11,TPA,112,23.0,2018,11,Normal
UA,11,FLL,39,39.0,2018,11,Normal
UA,11,SAT,98,38.0,2018,11,Normal
UA,11,SFO,102,113.0,2018,11,Delayed
UA,11,MCO,68,37.0,2018,11,Normal
UA,11,SFO,102,47.0,2018,11,Delayed
UA,11,LAX,58,29.0,2018,11,Normal
UA,11,SAN,97,57.0,2018,11,Delayed
UA,11,SAN,97,38.0,2018,11,Normal
UA,11,PHX,88,225.0,2018,11,Delayed
UA,11,DEN,30,58.0,2018,11,Normal
UA,11,EWR,38,146.0,2018,11,Delayed
UA,11,SFO,102,102.0,2018,11,Delayed
UA,11,LAX,58,60.0,2018,11,Delayed
UA,11,SFO,102,99.0,2018,11,Delayed
UA,11,SAT,98,37.0,2018,11,Normal
UA,11,SMF,108,69.0,2018,11,Delayed
UA,11,MSY,76,35.0,2018,11,Normal
UA,11,ELP,37,33.0,2018,11,Normal
UA,11,MCO,68,46.0,2018,11,Normal
UA,11,SFO,102,68.0,2018,11,Delayed
UA,11,TPA,112,31.0,2018,11,Normal
UA,11,DEN,30,37.0,2018,11,Normal
UA,11,MCO,68,68.0,2018,11,Delayed
UA,11,MEM,69,36.0,2018,11,Normal
UA,11,RSW,96,50.0,2018,11,Normal
UA,11,RSW,96,31.0,2018,11,Normal
UA,11,SFO,102,43.0,2018,11,Normal
UA,11,SAT,98,33.0,2018,11,Normal
UA,11,SFO,102,75.0,2018,11,Delayed
UA,11,MFE,70,27.0,2018,11,Normal
UA,11,SJU,106,26.0,2018,11,Normal
UA,11,LGA,63,117.0,2018,11,Delayed
UA,11,IAD,50,34.0,2018,11,Normal
UA,11,ORD,83,23.0,2018,11,Normal
UA,11,MSY,76,17.0,2018,11,Normal
UA,11,PHX,88,18.0,2018,11,Normal
UA,11,SAT,98,15.0,2018,11,Normal
UA,11,LAS,57,68.0,2018,11,Normal
UA,11,AUS,7,91.0,2018,11,Delayed
UA,11,MIA,71,37.0,2018,11,Normal
UA,11,SAN,97,114.0,2018,11,Delayed
UA,11,SNA,109,15.0,2018,11,Normal
UA,11,SEA,101,44.0,2018,11,Normal
UA,11,FLL,39,36.0,2018,11,Normal
UA,11,CLE,20,34.0,2018,11,Normal
UA,11,IAD,50,30.0,2018,11,Normal
UA,11,MSY,76,24.0,2018,11,Normal
UA,11,SFO,102,45.0,2018,11,Normal
AA,1,DFW,31,20.0,2018,11,Normal
9E,0,DTW,34,64.0,2018,11,Delayed
YV,12,ELP,37,74.0,2018,11,Normal
YV,12,CRP,25,38.0,2018,11,Normal
YV,12,STL,110,224.0,2018,11,Delayed
YV,12,RIC,94,31.0,2018,11,Normal
YV,12,TUL,113,47.0,2018,11,Normal
YV,12,OKC,80,177.0,2018,11,Delayed
YV,12,OKC,80,192.0,2018,11,Delayed
YV,12,CHS,19,47.0,2018,11,Normal
YV,12,CHS,19,17.0,2018,11,Normal
YV,12,STL,110,355.0,2018,11,Delayed
YV,12,LIT,64,166.0,2018,11,Delayed
YV,12,SDF,100,41.0,2018,11,Delayed
YV,12,HRL,48,24.0,2018,11,Normal
YV,12,MEM,69,184.0,2018,11,Delayed
YV,12,SLC,107,43.0,2018,11,Normal
YV,12,PHX,88,40.0,2018,11,Normal
UA,11,HNL,46,39.0,2018,11,Normal
EV,5,JAN,54,24.0,2018,11,Normal
EV,5,LCH,60,31.0,2018,11,Normal
EV,5,XNA,117,23.0,2018,11,Normal
EV,5,SGF,103,160.0,2018,11,Delayed
EV,5,JAN,54,210.0,2018,11,Delayed
EV,5,BRO,13,37.0,2018,11,Normal
EV,5,LRD,65,44.0,2018,11,Normal
EV,5,PNS,90,38.0,2018,11,Normal
EV,5,STL,110,33.0,2018,11,Normal
EV,5,MOB,74,27.0,2018,11,Normal
EV,5,MOB,74,29.0,2018,11,Normal
EV,5,BTR,14,29.0,2018,11,Normal
EV,5,GPT,40,22.0,2018,11,Normal
EV,5,VPS,116,29.0,2018,11,Normal
EV,5,OKC,80,72.0,2018,11,Delayed
EV,5,ECP,35,145.0,2018,11,Delayed
EV,5,SAV,99,26.0,2018,11,Normal
EV,5,AMA,3,20.0,2018,11,Normal
EV,5,TUL,113,43.0,2018,11,Normal
EV,5,AEX,1,61.0,2018,11,Delayed
EV,5,VPS,116,29.0,2018,11,Normal
EV,5,MFE,70,71.0,2018,11,Normal
EV,5,BHM,9,22.0,2018,11,Normal
F9,6,DEN,30,222.0,2018,11,Delayed
NK,8,MSY,76,22.0,2018,11,Normal
NK,8,FLL,39,45.0,2018,11,Normal
YX,13,RDU,93,45.0,2018,11,Normal
YX,13,ICT,51,57.0,2018,11,Normal
YX,13,PIT,89,70.0,2018,11,Delayed
YX,13,RDU,93,50.0,2018,11,Delayed
YX,13,JAX,55,39.0,2018,11,Normal
YX,13,CVG,27,38.0,2018,11,Normal
YX,13,XNA,117,27.0,2018,11,Normal
YX,13,HRL,48,43.0,2018,11,Normal
YX,13,SDF,100,41.0,2018,11,Normal
YX,13,LFT,62,49.0,2018,11,Normal
YX,13,MEM,69,74.0,2018,11,Delayed
EV,5,CRP,25,26.0,2018,11,Normal
EV,5,GRK,41,24.0,2018,11,Normal
EV,5,JAN,54,43.0,2018,11,Normal
EV,5,AMA,3,262.0,2018,11,Delayed
EV,5,XNA,117,17.0,2018,11,Normal
EV,5,BHM,9,196.0,2018,11,Delayed
EV,5,TUL,113,61.0,2018,11,Delayed
EV,5,LFT,62,17.0,2018,11,Normal
EV,5,TYS,115,74.0,2018,11,Delayed
EV,5,MOB,74,44.0,2018,11,Normal
EV,5,ICT,51,197.0,2018,11,Delayed
EV,5,CRP,25,111.0,2018,11,Delayed
EV,5,CLL,21,21.0,2018,11,Normal
EV,5,PNS,90,50.0,2018,11,Normal
EV,5,JAN,54,26.0,2018,11,Normal
EV,5,LFT,62,66.0,2018,11,Delayed
EV,5,BTR,14,246.0,2018,11,Delayed
EV,5,MOB,74,180.0,2018,11,Delayed
EV,5,SHV,104,55.0,2018,11,Normal
EV,5,LCH,60,16.0,2018,11,Normal
EV,5,TUL,113,22.0,2018,11,Normal
EV,5,GPT,40,19.0,2018,11,Normal
EV,5,OMA,81,145.0,2018,11,Delayed
EV,5,HSV,49,21.0,2018,11,Normal
YV,12,ELP,37,64.0,2018,11,Normal
YV,12,MSP,75,148.0,2018,11,Delayed
YV,12,MKE,72,87.0,2018,11,Delayed
YV,12,PHL,87,73.0,2018,11,Delayed
YV,12,ABQ,0,39.0,2018,11,Normal
YV,12,ATL,6,53.0,2018,11,Normal
YV,12,MAF,66,227.0,2018,11,Delayed
YV,12,ABQ,0,63.0,2018,11,Delayed
YV,12,PNS,90,86.0,2018,11,Delayed
YV,12,CLT,22,130.0,2018,11,Delayed
YV,12,MAF,66,24.0,2018,11,Normal
YV,12,MAF,66,37.0,2018,11,Normal
YV,12,CLE,20,124.0,2018,11,Delayed
YV,12,GSP,43,171.0,2018,11,Delayed
YV,12,MAF,66,33.0,2018,11,Normal
YV,12,DFW,31,69.0,2018,11,Delayed
YV,12,DTW,34,315.0,2018,11,Delayed
YV,12,MFE,70,191.0,2018,11,Delayed
YV,12,DFW,31,38.0,2018,11,Normal
YV,12,ABQ,0,17.0,2018,11,Normal
YV,12,HRL,48,59.0,2018,11,Delayed
YV,12,DFW,31,42.0,2018,11,Normal
YV,12,DFW,31,325.0,2018,11,Delayed
YV,12,ATL,6,46.0,2018,11,Normal
YV,12,CLT,22,55.0,2018,11,Normal
YV,12,GSP,43,280.0,2018,11,Delayed
AA,1,ORD,83,90.0,2018,11,Delayed
AA,1,MIA,71,62.0,2018,11,Delayed
AA,1,DFW,31,46.0,2018,11,Normal
